time,episode,action_sum,action_Normal,action_ARP_POISONING,action_MITM_DOS,action_REPLAY,action_DNP3_ENUMERATE,answer_Normal,answer_ARP_POISONING,answer_MITM_DOS,answer_REPLAY,answer_DNP3_ENUMERATE,
2025-01-18T12:43:49.666442,24473,48,9,7,9,13,10,8,12,14,8,6,
2025-01-18T12:43:49.669443,24475,2,0,1,0,0,1,0,0,1,1,0,
2025-01-18T12:43:49.708599,24482,7,1,0,2,4,0,2,2,0,1,2,
2025-01-18T12:43:49.715600,24488,6,3,0,0,2,1,0,0,1,2,3,
2025-01-18T12:43:49.725603,24499,11,1,4,4,2,0,1,2,2,3,3,
2025-01-18T12:43:49.767868,24510,11,1,2,5,3,0,0,5,4,0,2,
2025-01-18T12:43:49.773869,24516,6,1,2,2,1,0,2,1,1,1,1,
2025-01-18T12:43:49.926744,24577,61,12,13,12,12,12,9,12,15,16,9,
2025-01-18T12:43:49.931744,24581,4,1,0,1,1,1,1,1,0,1,1,
2025-01-18T12:43:50.051964,24641,60,12,9,14,11,14,10,14,14,10,12,
2025-01-18T12:43:50.190494,24667,26,5,5,5,6,5,5,4,6,5,6,
2025-01-18T12:43:50.234999,24680,13,3,3,2,4,1,2,2,3,3,3,
2025-01-18T12:43:50.239999,24685,5,1,1,1,0,2,1,1,1,1,1,
2025-01-18T12:43:50.251013,24697,12,1,4,2,3,2,2,2,2,0,6,
2025-01-18T12:43:50.344209,24730,33,5,6,6,7,9,5,10,7,6,5,
2025-01-18T12:43:50.587963,24844,114,20,13,30,20,31,24,29,20,20,21,
2025-01-18T12:43:50.752651,24915,71,16,13,15,12,15,11,14,14,16,16,
2025-01-18T12:43:50.755650,24917,2,0,0,1,1,0,0,2,0,0,0,
2025-01-18T12:43:50.762651,24925,8,2,3,2,1,0,4,1,1,0,2,
2025-01-18T12:43:50.801958,24933,8,0,3,2,2,1,1,1,1,1,4,
2025-01-18T12:43:50.806958,24938,5,0,0,3,1,1,3,2,0,0,0,
2025-01-18T12:43:50.856613,24955,17,4,2,2,3,6,4,3,4,4,2,
2025-01-18T12:43:50.874763,24973,18,6,2,3,4,3,3,4,2,5,4,
2025-01-18T12:43:50.975061,25013,40,6,9,7,7,11,14,4,8,8,6,
2025-01-18T12:43:51.024806,25027,14,0,6,1,6,1,8,1,0,2,3,
2025-01-18T12:43:51.034973,25037,10,1,2,3,2,2,1,2,1,4,2,
2025-01-18T12:43:51.084425,25057,20,3,5,2,8,2,4,4,3,5,4,
2025-01-18T12:43:51.092426,25063,6,3,0,1,1,1,1,0,1,2,2,
2025-01-18T12:43:51.154202,25090,27,2,5,7,5,8,9,7,4,3,4,
2025-01-18T12:43:51.157951,25093,3,0,1,1,1,0,0,0,1,1,1,
2025-01-18T12:43:51.263004,25130,37,10,8,5,6,8,6,8,9,8,6,
2025-01-18T12:43:51.277002,25145,15,0,5,4,2,4,2,3,4,3,3,
2025-01-18T12:43:51.371603,25177,32,6,9,6,5,6,9,9,3,7,4,
2025-01-18T12:43:51.432071,25206,29,7,4,8,3,7,4,7,7,5,6,
2025-01-18T12:43:51.499821,25245,39,8,10,9,5,7,4,4,9,12,10,
2025-01-18T12:43:51.658992,25310,65,12,9,12,13,19,14,15,11,8,17,
2025-01-18T12:43:51.771210,25364,54,14,11,13,6,10,12,10,9,9,14,
2025-01-18T12:43:51.814093,25376,12,0,2,5,2,3,4,1,4,2,1,
2025-01-18T12:43:51.870134,25402,26,7,3,6,7,3,6,9,3,4,4,
2025-01-18T12:43:51.872134,25403,1,0,0,0,1,0,0,0,1,0,0,
2025-01-18T12:43:51.877134,25408,5,2,2,1,0,0,1,0,2,0,2,
2025-01-18T12:43:51.927825,25426,18,2,2,3,1,10,2,3,5,4,4,
2025-01-18T12:43:51.933486,25430,4,1,0,1,0,2,1,1,0,1,1,
2025-01-18T12:43:52.062107,25492,62,13,11,14,13,11,14,18,12,8,10,
2025-01-18T12:43:52.133432,25523,31,9,4,7,3,8,4,5,11,8,3,
2025-01-18T12:43:52.243524,25562,39,5,14,10,6,4,5,4,15,8,7,
2025-01-18T12:43:52.253340,25571,9,1,1,1,2,4,4,1,3,1,0,
2025-01-18T12:43:52.256340,25573,2,0,1,0,0,1,0,0,0,0,2,
2025-01-18T12:43:52.309100,25597,24,8,6,2,4,4,3,3,5,7,6,
2025-01-18T12:43:52.348215,25604,7,1,2,2,2,0,3,1,1,1,1,
2025-01-18T12:43:52.350215,25605,1,0,0,1,0,0,1,0,0,0,0,
2025-01-18T12:43:52.655531,25728,123,22,34,15,20,32,27,23,30,21,22,
2025-01-18T12:43:53.016686,25890,162,33,37,31,31,30,21,45,31,37,28,
2025-01-18T12:43:53.081092,25924,34,8,7,9,6,4,5,12,6,4,7,
2025-01-18T12:43:53.120259,25931,7,2,2,2,1,0,0,1,2,3,1,
2025-01-18T12:43:53.174735,25956,25,4,8,3,5,5,5,3,4,1,12,
2025-01-18T12:43:53.185735,25967,11,4,1,2,1,3,4,2,3,1,1,
2025-01-18T12:43:53.229332,25980,13,4,0,0,6,3,5,3,2,1,2,
2025-01-18T12:43:53.241834,25993,13,5,1,1,2,4,0,5,3,4,1,
2025-01-18T12:43:53.299332,26019,26,5,5,8,5,3,5,7,5,3,6,
2025-01-18T12:43:53.359743,26047,28,5,9,3,7,4,7,4,5,4,8,
2025-01-18T12:43:53.360745,26047,0,0,0,0,0,0,0,0,0,0,0,
2025-01-18T12:43:53.404594,26061,14,2,3,5,0,4,2,2,4,3,3,
2025-01-18T12:43:53.451013,26077,16,3,3,5,2,3,6,1,5,2,2,
2025-01-18T12:43:53.461529,26087,10,3,2,1,3,1,2,1,3,2,2,
2025-01-18T12:43:53.468104,26090,3,0,1,1,1,0,1,1,1,0,0,
2025-01-18T12:43:53.477654,26099,9,2,1,1,4,1,1,2,3,2,1,
2025-01-18T12:43:53.527940,26118,19,6,4,3,2,4,1,2,7,4,5,
2025-01-18T12:43:53.571668,26131,13,3,2,3,1,4,4,2,2,2,3,
2025-01-18T12:43:53.683355,26181,50,15,11,3,11,10,14,11,8,8,9,
2025-01-18T12:43:53.752147,26220,39,8,10,6,7,8,10,7,5,7,10,
2025-01-18T12:43:53.847897,26255,35,5,6,10,7,7,4,9,8,5,9,
2025-01-18T12:43:53.917526,26295,40,9,10,8,4,9,12,8,7,6,7,
2025-01-18T12:43:53.958319,26303,8,0,4,2,1,1,2,1,1,2,2,
2025-01-18T12:43:53.978320,26322,19,4,5,3,4,3,3,4,5,5,2,
2025-01-18T12:43:54.026387,26339,17,3,6,1,4,3,4,2,4,3,4,
2025-01-18T12:43:54.144946,26398,59,12,12,13,11,11,12,14,12,11,10,
2025-01-18T12:43:54.192690,26414,16,3,4,4,1,4,3,0,4,6,3,
2025-01-18T12:43:54.197198,26418,4,1,0,1,0,2,3,0,0,0,1,
2025-01-18T12:43:54.296799,26453,35,5,4,11,8,7,6,9,9,7,4,
2025-01-18T12:43:54.304074,26460,7,2,2,1,0,2,3,1,1,0,2,
2025-01-18T12:43:54.308074,26463,3,0,0,2,1,0,1,1,1,0,0,
2025-01-18T12:43:54.368411,26493,30,5,7,6,8,4,8,3,3,6,10,
2025-01-18T12:43:54.498257,26511,18,2,6,1,7,2,3,2,5,5,3,
2025-01-18T12:43:54.552640,26533,22,5,7,2,3,5,2,2,9,4,5,
2025-01-18T12:43:54.609609,26558,25,10,4,5,4,2,5,7,3,4,6,
2025-01-18T12:43:54.669045,26586,28,3,7,8,6,4,5,3,6,8,6,
2025-01-18T12:43:54.678046,26595,9,1,1,1,3,3,1,2,2,2,2,
2025-01-18T12:43:54.726590,26604,9,2,4,0,3,0,2,2,2,1,2,
2025-01-18T12:43:54.892624,26678,74,14,14,18,12,16,14,17,14,15,14,
2025-01-18T12:43:54.894622,26679,1,0,0,0,1,0,1,0,0,0,0,
2025-01-18T12:43:54.898646,26682,3,1,1,1,0,0,1,0,1,1,0,
2025-01-18T12:43:54.913101,26697,15,3,6,0,3,3,2,4,3,3,3,
2025-01-18T12:43:55.015861,26736,39,9,11,6,8,5,10,5,7,9,8,
2025-01-18T12:43:55.028864,26749,13,2,4,4,2,1,2,4,0,4,3,
2025-01-18T12:43:55.029861,26749,0,0,0,0,0,0,0,0,0,0,0,
2025-01-18T12:43:55.068339,26756,7,1,2,3,0,1,2,0,1,2,2,
2025-01-18T12:43:55.079340,26768,12,1,4,2,2,3,4,3,0,4,1,
2025-01-18T12:43:55.126417,26781,13,4,2,4,2,1,2,3,3,2,3,
2025-01-18T12:43:55.182726,26806,25,4,3,4,4,10,3,2,7,5,8,
2025-01-18T12:43:55.350750,26879,73,22,14,15,11,11,10,19,12,16,16,
2025-01-18T12:43:55.409824,26908,29,7,6,7,4,5,5,3,13,2,6,
2025-01-18T12:43:55.587957,26986,78,6,17,23,12,20,14,11,16,17,20,
2025-01-18T12:43:55.597574,26996,10,3,1,2,0,4,1,1,5,2,1,
2025-01-18T12:43:55.599937,26998,2,0,1,0,1,0,1,0,0,1,0,
2025-01-18T12:43:55.638594,27004,6,2,1,1,1,1,0,1,1,1,3,
2025-01-18T12:43:55.657211,27023,19,6,3,4,3,3,3,3,6,4,3,
2025-01-18T12:43:55.712967,27039,16,5,2,2,4,3,5,3,2,3,3,
2025-01-18T12:43:55.819779,27082,43,7,7,13,8,8,9,9,9,12,4,
2025-01-18T12:43:55.826779,27089,7,3,1,0,2,1,1,3,1,2,0,
2025-01-18T12:43:55.878249,27108,19,4,4,5,3,3,2,1,6,6,4,
2025-01-18T12:43:56.003508,27171,63,14,17,16,6,10,9,15,13,9,17,
2025-01-18T12:43:56.101958,27208,37,9,7,5,7,9,7,9,9,7,5,
2025-01-18T12:43:56.165212,27234,26,8,8,5,2,3,9,2,8,4,3,
2025-01-18T12:43:56.225951,27265,31,13,7,5,0,6,5,8,6,10,2,
2025-01-18T12:43:56.234459,27273,8,0,3,3,2,0,1,3,2,1,1,
2025-01-18T12:43:56.272428,27276,3,1,0,0,0,2,1,0,1,1,0,
2025-01-18T12:43:56.280000,27282,6,1,1,3,1,0,1,0,1,3,1,
2025-01-18T12:43:56.281000,27282,0,0,0,0,0,0,0,0,0,0,0,
2025-01-18T12:43:56.294140,27296,14,0,5,3,3,3,2,1,4,3,4,
2025-01-18T12:43:56.335277,27304,8,1,3,0,2,2,2,0,1,4,1,
2025-01-18T12:43:56.343462,27311,7,3,1,2,1,0,0,0,3,1,3,
2025-01-18T12:43:56.388388,27326,15,4,3,3,4,1,1,6,2,1,5,
2025-01-18T12:43:56.401782,27338,12,3,2,1,2,4,4,3,2,0,3,
2025-01-18T12:43:56.499346,27376,38,7,7,7,5,12,4,6,8,10,10,
2025-01-18T12:43:56.504660,27380,4,1,2,1,0,0,1,0,0,1,2,
2025-01-18T12:43:56.509659,27384,4,0,0,0,1,3,2,1,1,0,0,
2025-01-18T12:43:56.560976,27401,17,7,3,5,2,0,5,3,2,5,2,
2025-01-18T12:43:56.627346,27435,34,10,9,3,6,6,7,2,10,9,6,
2025-01-18T12:43:56.633346,27441,6,0,3,1,2,0,0,2,1,0,3,
2025-01-18T12:43:56.682601,27458,17,2,3,3,2,7,1,6,2,3,5,
2025-01-18T12:43:56.684603,27459,1,1,0,0,0,0,0,0,1,0,0,
2025-01-18T12:43:56.690912,27465,6,1,0,0,3,2,1,2,0,1,2,
2025-01-18T12:43:57.133411,27655,190,30,43,35,44,38,37,40,31,42,40,
2025-01-18T12:43:57.146915,27669,14,3,2,4,2,3,2,5,4,2,1,
2025-01-18T12:43:57.152917,27675,6,0,1,2,0,3,2,0,1,3,0,
2025-01-18T12:43:57.184923,27676,1,0,0,1,0,0,0,1,0,0,0,
2025-01-18T12:43:57.197257,27687,11,1,2,1,3,4,3,0,3,2,3,
2025-01-18T12:43:57.204258,27694,7,0,2,2,2,1,3,2,1,0,1,
2025-01-18T12:43:57.209616,27699,5,0,3,1,0,1,0,0,2,2,1,
2025-01-18T12:43:57.260595,27714,15,1,1,4,4,5,5,2,5,1,2,
2025-01-18T12:43:57.364930,27755,41,9,11,10,3,8,7,7,13,3,11,
2025-01-18T12:43:57.376929,27768,13,2,3,4,3,1,3,1,2,4,3,
2025-01-18T12:43:57.380930,27771,3,1,1,1,0,0,0,1,1,0,1,
2025-01-18T12:43:57.418120,27776,5,2,0,2,0,1,0,2,0,0,3,
2025-01-18T12:43:57.431120,27789,13,3,6,1,1,2,7,3,0,1,2,
2025-01-18T12:43:57.488058,27816,27,5,7,6,5,4,7,10,3,6,1,
2025-01-18T12:43:57.534348,27831,15,3,4,4,1,3,3,4,2,2,4,
2025-01-18T12:43:57.657005,27890,59,10,13,8,16,12,6,22,9,10,12,
2025-01-18T12:43:57.716166,27915,25,3,4,5,7,6,3,4,5,6,7,
2025-01-18T12:43:57.885528,27991,76,9,18,15,12,22,15,20,12,16,13,
2025-01-18T12:43:57.887528,27992,1,0,1,0,0,0,0,0,0,0,1,
2025-01-18T12:43:57.935073,28007,15,0,1,6,6,2,4,2,6,2,1,
2025-01-18T12:43:57.996624,28038,31,7,4,10,6,4,6,5,7,3,10,
2025-01-18T12:43:58.007656,28050,12,4,4,1,2,1,0,4,3,4,1,
2025-01-18T12:43:58.052983,28064,14,4,2,2,2,4,5,2,2,1,4,
2025-01-18T12:43:58.117525,28097,33,11,5,8,6,3,5,11,7,4,6,
2025-01-18T12:43:58.160631,28108,11,3,3,2,1,2,1,4,2,1,3,
2025-01-18T12:43:58.216909,28133,25,7,5,5,7,1,6,6,7,3,3,
2025-01-18T12:43:58.217909,28133,0,0,0,0,0,0,0,0,0,0,0,
2025-01-18T12:43:58.221909,28137,4,0,2,1,1,0,0,1,0,1,2,
2025-01-18T12:43:58.224909,28139,2,1,1,0,0,0,0,1,0,0,1,
2025-01-18T12:43:58.230909,28145,6,0,0,3,1,2,1,1,1,0,3,
2025-01-18T12:43:58.334031,28186,41,8,7,7,11,8,7,9,10,6,9,
2025-01-18T12:43:58.387862,28210,24,4,4,5,5,6,6,7,4,2,5,
2025-01-18T12:43:58.451810,28246,36,9,9,11,5,2,5,5,11,6,9,
2025-01-18T12:43:58.493646,28255,9,0,2,2,3,2,4,2,1,1,1,
2025-01-18T12:43:58.499648,28261,6,1,3,0,0,2,1,2,1,1,1,
2025-01-18T12:43:58.557011,28287,26,3,6,11,3,3,5,4,8,7,2,
2025-01-18T12:43:58.620355,28316,29,4,8,8,7,2,3,6,6,8,6,
2025-01-18T12:43:58.728408,28362,46,5,15,10,9,7,8,14,9,10,5,
2025-01-18T12:43:58.849746,28378,16,3,2,3,3,5,5,2,2,3,4,
2025-01-18T12:43:58.854746,28382,4,0,2,1,0,1,0,1,1,1,1,
2025-01-18T12:43:58.856746,28383,1,0,1,0,0,0,0,0,0,1,0,
2025-01-18T12:43:58.872254,28399,16,3,3,4,3,3,3,3,2,5,3,
2025-01-18T12:43:58.919191,28413,14,5,2,4,2,1,3,3,2,5,1,
2025-01-18T12:43:58.925191,28419,6,0,3,1,1,1,2,0,0,1,3,
2025-01-18T12:43:58.969921,28432,13,3,0,4,3,3,3,3,2,3,2,
2025-01-18T12:43:59.020219,28452,20,3,3,3,5,6,6,5,3,3,3,
2025-01-18T12:43:59.032218,28464,12,3,2,1,1,5,1,4,2,3,2,
2025-01-18T12:43:59.134857,28505,41,12,6,7,9,7,7,12,11,6,5,
2025-01-18T12:43:59.146864,28517,12,4,3,2,3,0,0,6,1,2,3,
2025-01-18T12:43:59.262480,28570,53,10,13,12,10,8,3,11,14,9,16,
2025-01-18T12:43:59.265484,28572,2,1,1,0,0,0,1,0,0,0,1,
2025-01-18T12:43:59.370317,28612,40,9,7,9,7,8,9,8,7,9,7,
2025-01-18T12:43:59.643848,28731,119,23,26,18,23,29,27,25,27,18,22,
2025-01-18T12:43:59.653849,28741,10,0,1,4,1,4,1,1,2,3,3,
2025-01-18T12:43:59.718991,28774,33,5,8,5,9,6,6,6,8,5,8,
2025-01-18T12:43:59.719990,28775,1,0,1,0,0,0,0,0,0,0,1,
2025-01-18T12:43:59.814936,28806,31,7,5,8,6,5,5,8,8,7,3,
2025-01-18T12:43:59.829937,28821,15,1,4,3,4,3,4,2,2,4,3,
2025-01-18T12:43:59.877614,28835,14,3,3,0,1,7,6,1,1,3,3,
2025-01-18T12:43:59.988440,28882,47,10,15,7,8,7,9,8,7,10,13,
2025-01-18T12:43:59.990441,28883,1,0,0,0,0,1,0,0,0,0,1,
2025-01-18T12:43:59.991442,28884,1,0,0,1,0,0,0,1,0,0,0,
2025-01-18T12:44:00.047978,28908,24,2,9,2,7,4,2,7,10,3,2,
2025-01-18T12:44:00.102678,28933,25,5,7,4,1,8,5,2,7,3,8,
2025-01-18T12:44:00.107678,28938,5,2,0,1,0,2,0,0,2,2,1,
2025-01-18T12:44:00.112680,28943,5,0,0,0,3,2,1,0,1,3,0,
2025-01-18T12:44:00.155035,28954,11,1,3,5,0,2,2,2,4,1,2,
2025-01-18T12:44:00.157034,28955,1,0,1,0,0,0,0,1,0,0,0,
2025-01-18T12:44:00.222902,28987,32,6,5,5,8,8,11,5,7,1,8,
2025-01-18T12:44:00.235902,28999,12,6,2,1,3,0,5,2,3,1,1,
2025-01-18T12:44:00.382729,29052,53,9,8,11,11,14,16,10,12,12,3,
2025-01-18T12:44:00.494102,29101,49,16,8,9,7,9,6,12,10,11,10,
2025-01-18T12:44:00.605020,29151,50,7,13,12,7,11,12,14,9,7,8,
2025-01-18T12:44:00.623509,29169,18,5,5,4,2,2,5,4,3,0,6,
2025-01-18T12:44:00.670735,29185,16,4,3,3,3,3,3,2,6,2,3,
2025-01-18T12:44:00.676736,29191,6,0,2,2,2,0,1,2,0,3,0,
2025-01-18T12:44:00.721881,29205,14,2,4,4,1,3,1,6,2,3,2,
2025-01-18T12:44:00.788582,29242,37,4,9,12,7,5,13,9,6,2,7,
2025-01-18T12:44:00.792582,29245,3,0,0,0,1,2,1,1,0,1,0,
2025-01-18T12:44:00.797582,29249,4,2,1,0,0,1,0,0,0,2,2,
2025-01-18T12:44:00.841147,29261,12,3,3,0,1,5,1,0,4,5,2,
2025-01-18T12:44:00.848655,29269,8,1,1,1,3,2,0,3,2,2,1,
2025-01-18T12:44:00.896334,29280,11,4,4,1,2,0,1,1,1,4,4,
2025-01-18T12:44:00.917800,29298,18,0,3,7,4,4,5,2,1,3,7,
2025-01-18T12:44:01.140518,29397,99,21,22,21,16,19,20,18,25,16,20,
2025-01-18T12:44:01.236327,29430,33,6,9,5,6,7,5,6,5,12,5,
2025-01-18T12:44:01.240331,29433,3,1,0,1,1,0,1,0,0,1,1,
2025-01-18T12:44:01.245335,29438,5,1,1,0,3,0,4,1,0,0,0,
2025-01-18T12:44:01.301088,29461,23,3,4,5,7,4,11,4,6,2,0,
2025-01-18T12:44:01.309088,29469,8,1,0,1,2,4,2,2,1,2,1,
2025-01-18T12:44:01.402173,29501,32,7,6,7,8,4,6,3,12,3,8,
2025-01-18T12:44:01.422400,29521,20,2,4,8,3,3,4,3,10,2,1,
2025-01-18T12:44:01.470822,29535,14,3,2,4,3,2,5,2,1,1,5,
2025-01-18T12:44:01.518212,29551,16,4,4,1,4,3,3,2,3,6,2,
2025-01-18T12:44:01.537719,29571,20,5,4,6,0,5,6,4,5,4,1,
2025-01-18T12:44:01.577085,29577,6,2,1,2,0,1,0,2,1,1,2,
2025-01-18T12:44:01.637843,29607,30,8,5,6,6,5,5,9,5,7,4,
2025-01-18T12:44:01.652823,29623,16,3,5,2,3,3,4,5,2,2,3,
2025-01-18T12:44:01.706351,29643,20,5,1,3,3,8,4,3,7,4,2,
2025-01-18T12:44:01.765021,29669,26,8,7,7,2,2,2,7,5,9,3,
2025-01-18T12:44:01.812336,29685,16,1,5,2,2,6,3,2,6,2,3,
2025-01-18T12:44:01.818336,29690,5,0,2,2,0,1,0,0,1,2,2,
2025-01-18T12:44:01.867852,29708,18,4,3,4,4,3,6,2,3,4,3,
2025-01-18T12:44:01.927403,29736,28,6,9,3,2,8,8,8,4,5,3,
2025-01-18T12:44:01.938910,29748,12,3,5,1,0,3,2,1,4,3,2,
2025-01-18T12:44:01.984872,29758,10,2,3,2,1,2,1,1,2,3,3,
2025-01-18T12:44:01.988872,29761,3,0,3,0,0,0,1,1,0,1,0,
2025-01-18T12:44:01.991871,29763,2,0,1,0,1,0,0,0,0,2,0,
2025-01-18T12:44:02.048196,29786,23,5,3,6,4,5,5,3,6,7,2,
2025-01-18T12:44:02.115030,29819,33,7,6,9,4,7,1,5,7,8,12,
2025-01-18T12:44:02.120570,29825,6,1,3,1,1,0,0,2,1,1,2,
2025-01-18T12:44:02.224240,29864,39,10,13,3,4,9,12,6,7,4,10,
2025-01-18T12:44:02.233751,29874,10,2,0,3,1,4,0,3,2,1,4,
2025-01-18T12:44:02.390037,29934,60,14,14,7,16,9,8,13,14,16,9,
2025-01-18T12:44:02.456557,29968,34,7,8,8,4,7,10,7,5,8,4,
2025-01-18T12:44:02.559078,30001,33,8,6,5,7,7,9,7,6,4,7,
2025-01-18T12:44:02.580355,30024,23,4,7,3,4,5,6,5,4,7,1,
2025-01-18T12:44:02.813478,30105,81,19,22,10,18,12,17,15,20,18,11,
2025-01-18T12:44:02.819477,30111,6,1,0,4,1,0,2,0,2,1,1,
2025-01-18T12:44:03.035528,30202,91,21,14,23,17,16,23,17,20,13,18,
2025-01-18T12:44:03.051413,30216,14,3,1,1,5,4,3,1,5,1,4,
2025-01-18T12:44:03.354219,30313,97,17,23,20,16,21,18,16,19,21,23,
2025-01-18T12:44:03.358722,30317,4,0,1,1,2,0,1,2,0,0,1,
2025-01-18T12:44:03.359726,30317,0,0,0,0,0,0,0,0,0,0,0,
2025-01-18T12:44:03.458837,30353,36,10,9,3,7,7,8,6,6,10,6,
2025-01-18T12:44:03.478845,30373,20,2,4,6,3,5,2,5,4,3,6,
2025-01-18T12:44:03.480845,30374,1,0,0,0,0,1,0,1,0,0,0,
2025-01-18T12:44:03.589296,30419,45,5,15,11,5,9,13,3,11,9,9,
2025-01-18T12:44:03.648490,30441,22,5,7,3,4,3,3,5,6,5,3,
2025-01-18T12:44:03.654865,30446,5,2,1,1,0,1,2,1,0,1,1,
2025-01-18T12:44:03.656865,30447,1,1,0,0,0,0,0,0,0,1,0,
2025-01-18T12:44:03.702388,30458,11,3,1,3,1,3,3,3,1,1,3,
2025-01-18T12:44:03.715388,30472,14,2,3,1,6,2,3,1,3,5,2,
2025-01-18T12:44:03.719704,30475,3,1,0,1,0,1,2,0,1,0,0,
2025-01-18T12:44:03.755056,30478,3,0,0,2,0,1,0,0,0,2,1,
2025-01-18T12:44:03.827730,30519,41,9,9,11,8,4,8,10,5,10,8,
2025-01-18T12:44:03.883588,30543,24,7,3,4,3,7,8,6,3,3,4,
2025-01-18T12:44:03.934290,30558,15,1,4,3,3,4,4,4,2,3,2,
2025-01-18T12:44:04.067117,30622,64,15,11,16,7,15,10,15,6,15,18,
2025-01-18T12:44:04.114343,30634,12,2,4,2,2,2,1,3,5,1,2,
2025-01-18T12:44:04.242652,30699,65,11,20,11,6,17,11,13,16,13,12,
2025-01-18T12:44:04.296416,30722,23,3,6,4,6,4,5,3,1,5,9,
2025-01-18T12:44:04.388869,30752,30,4,3,12,6,5,10,5,6,6,3,
2025-01-18T12:44:04.406896,30769,17,3,3,5,1,5,2,3,4,3,5,
2025-01-18T12:44:04.581993,30846,77,13,23,12,18,11,13,8,20,16,20,
2025-01-18T12:44:04.627165,30858,12,3,3,2,3,1,4,4,1,0,3,
2025-01-18T12:44:04.636439,30867,9,4,2,0,0,3,2,2,1,1,3,
2025-01-18T12:44:04.688034,30884,17,6,3,4,1,3,4,3,1,3,6,
2025-01-18T12:44:04.745050,30903,19,5,2,5,3,4,5,2,6,3,3,
2025-01-18T12:44:04.865626,30957,54,13,12,9,9,11,11,13,13,8,9,
2025-01-18T12:44:04.873627,30964,7,2,1,4,0,0,2,2,2,0,1,
2025-01-18T12:44:04.922540,30982,18,5,6,2,4,1,1,8,3,5,1,
2025-01-18T12:44:04.938540,30997,15,5,6,0,3,1,5,3,1,3,3,
2025-01-18T12:44:05.049744,31045,48,15,10,11,7,5,8,8,15,8,9,
2025-01-18T12:44:05.106771,31067,22,3,5,5,6,3,5,8,4,3,2,
2025-01-18T12:44:05.166920,31096,29,5,7,8,4,5,7,4,9,5,4,
2025-01-18T12:44:05.272467,31136,40,6,12,8,5,9,8,10,4,11,7,
2025-01-18T12:44:05.393504,31194,58,12,13,12,13,8,8,8,12,15,15,
2025-01-18T12:44:05.497660,31232,38,11,14,2,7,4,4,6,9,12,7,
2025-01-18T12:44:05.505159,31238,6,1,3,1,1,0,0,0,3,1,2,
2025-01-18T12:44:05.561245,31263,25,7,4,4,6,4,3,4,9,6,3,
2025-01-18T12:44:05.567245,31268,5,1,1,2,0,1,2,2,1,0,0,
2025-01-18T12:44:05.629358,31299,31,6,10,2,7,6,3,4,7,8,9,
2025-01-18T12:44:05.672958,31310,11,2,6,1,0,2,3,2,3,2,1,
2025-01-18T12:44:05.683957,31321,11,1,0,2,3,5,1,3,2,2,3,
2025-01-18T12:44:05.727520,31327,6,1,1,0,2,2,1,0,1,1,3,
2025-01-18T12:44:05.789058,31357,30,7,4,5,9,5,7,4,4,7,8,
2025-01-18T12:44:05.800568,31368,11,2,3,0,3,3,1,3,4,1,2,
2025-01-18T12:44:05.854895,31389,21,6,3,2,7,3,2,4,3,6,6,
2025-01-18T12:44:05.858894,31394,5,0,1,3,0,1,2,1,1,0,1,
2025-01-18T12:44:05.909620,31406,12,5,1,2,2,2,3,1,1,1,6,
2025-01-18T12:44:05.922818,31419,13,0,4,2,2,5,1,1,4,4,3,
2025-01-18T12:44:05.968465,31431,12,4,0,4,2,2,4,2,2,1,3,
2025-01-18T12:44:06.045277,31474,43,6,9,9,11,8,14,7,11,3,8,
2025-01-18T12:44:06.089564,31485,11,0,2,4,2,3,2,5,2,1,1,
2025-01-18T12:44:06.147044,31509,24,6,7,3,1,7,5,5,4,5,5,
2025-01-18T12:44:06.153043,31514,5,2,2,0,1,0,2,0,0,2,1,
2025-01-18T12:44:06.214096,31543,29,5,8,1,13,2,5,6,4,9,5,
2025-01-18T12:44:06.336755,31600,57,12,14,14,12,5,6,9,12,13,17,
2025-01-18T12:44:06.375821,31605,5,2,0,2,1,0,1,2,1,1,0,
2025-01-18T12:44:06.449485,31644,39,8,8,13,5,5,7,5,8,8,11,
2025-01-18T12:44:06.451485,31645,1,0,0,0,0,1,0,0,0,0,1,
2025-01-18T12:44:06.455485,31649,4,3,0,1,0,0,2,0,1,0,1,
2025-01-18T12:44:06.523805,31661,12,4,3,3,0,2,1,4,1,4,2,
2025-01-18T12:44:06.527806,31664,3,0,2,1,0,0,2,0,0,0,1,
2025-01-18T12:44:06.575325,31679,15,1,2,6,1,5,1,5,2,5,2,
2025-01-18T12:44:06.581324,31685,6,2,1,2,0,1,1,1,1,3,0,
2025-01-18T12:44:06.652948,31723,38,7,7,8,8,8,7,6,4,13,8,
2025-01-18T12:44:06.710776,31747,24,5,4,7,2,6,1,4,3,11,5,
2025-01-18T12:44:06.760312,31761,14,4,2,0,4,4,5,0,3,2,4,
2025-01-18T12:44:06.774149,31775,14,3,2,3,5,1,1,3,6,1,3,
2025-01-18T12:44:06.809652,31777,2,0,1,0,0,1,1,0,0,1,0,
2025-01-18T12:44:06.815251,31781,4,0,3,1,0,0,2,0,0,2,0,
2025-01-18T12:44:06.880570,31816,35,9,7,8,5,6,5,14,4,7,5,
2025-01-18T12:44:06.882571,31817,1,0,0,0,1,0,0,0,1,0,0,
2025-01-18T12:44:06.890162,31825,8,3,0,1,2,2,2,1,1,4,0,
2025-01-18T12:44:06.984110,31852,27,7,3,7,7,3,3,7,4,8,5,
